Date,ID,Gender,Age,Income,Context,Impression Cost
2015-01-01 14:46:13,8558344184981701632,Female,35-44,Medium,Social Media,0.001820
2015-01-01 14:46:14,3096403679136983040,Female,45-54,Medium,Shopping,0.000000
2015-01-01 14:46:16,3692723888522754048,Female,35-44,High,Shopping,0.000000
2015-01-01 14:46:17,4210503595145060352,Female,25-34,Medium,Shopping,0.000000
2015-01-01 14:46:18,7720649890652637184,Male,25-34,Medium,News,0.000000
2015-01-01 14:46:20,183938218186287104,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:46:22,6266547931993633792,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:46:23,7128749090215259136,Female,35-44,Medium,Blog,0.001924
2015-01-01 14:46:25,2323815005052096512,Male,25-34,High,Shopping,0.000000
2015-01-01 14:46:28,2066721232242846720,Female,<25,Low,Social Media,0.000000
2015-01-01 14:46:30,5625529908203366400,Male,35-44,Medium,News,0.000000
2015-01-01 14:46:35,4114702986954271744,Female,35-44,High,News,0.000000
2015-01-01 14:46:35,2704416198743261184,Male,25-34,Low,Shopping,0.001680
2015-01-01 14:46:40,6190936604067622912,Female,35-44,Medium,News,0.002289
2015-01-01 14:46:41,6082053000907389952,Female,35-44,Medium,Blog,0.002276
2015-01-01 14:46:45,687635318864375808,Female,45-54,Medium,Shopping,0.000000
2015-01-01 14:46:48,8511797975086690304,Male,<25,High,Blog,0.001472
2015-01-01 14:46:48,1680611927146402816,Female,25-34,Low,Shopping,0.001792
2015-01-01 14:46:49,4861019015539775488,Male,25-34,Low,Shopping,0.001801
2015-01-01 14:46:49,4022655979511525376,Female,35-44,Low,Social Media,0.002722
2015-01-01 14:46:52,2515694559982598144,Male,45-54,Medium,Shopping,0.002149
2015-01-01 14:46:52,7218037150405010432,Male,45-54,Medium,Social Media,0.001656
2015-01-01 14:46:56,4261403257668262912,Female,35-44,High,Social Media,0.000000
2015-01-01 14:47:00,5957867539665433600,Female,25-34,Medium,News,0.000000
2015-01-01 14:47:01,336867366087270400,Female,25-34,Low,Blog,0.002041
2015-01-01 14:47:03,1279722075797913600,Male,>54,Low,Shopping,0.000000
2015-01-01 14:47:05,2872070675774852096,Male,25-34,Medium,Blog,0.000000
2015-01-01 14:47:10,747025350004547584,Male,35-44,Medium,Social Media,0.001812
2015-01-01 14:47:14,8564817062236965888,Female,45-54,Low,News,0.001482
2015-01-01 14:47:15,317725903393627136,Male,35-44,Medium,Shopping,0.002667
2015-01-01 14:47:23,3102433944389976064,Female,25-34,High,News,0.001596
2015-01-01 14:47:23,8435608136356367360,Female,<25,Low,News,0.000000
2015-01-01 14:47:25,5642105515550999552,Female,35-44,Medium,Blog,0.000000
2015-01-01 14:47:31,5911261435667526656,Female,25-34,Medium,Social Media,0.001251
2015-01-01 14:47:32,6739614337194129408,Female,>54,Medium,Shopping,0.000000
2015-01-01 14:47:37,4991304186481460224,Female,<25,High,News,0.000000
2015-01-01 14:47:38,8901180385127049216,Female,45-54,Medium,News,0.000000
2015-01-01 14:47:41,5512750800975089664,Female,35-44,Medium,Blog,0.000000
2015-01-01 14:47:42,4390585525094294528,Female,<25,Low,News,0.000000
2015-01-01 14:47:44,5912295399582809088,Female,45-54,Low,News,0.002732
2015-01-01 14:47:45,362495066510871552,Female,35-44,Medium,Social Media,0.000000
2015-01-01 14:47:46,5243649831476888576,Female,35-44,Medium,News,0.001885
2015-01-01 14:47:46,6788290616200759296,Male,25-34,Medium,Shopping,0.001733
2015-01-01 14:47:48,189485428250022912,Female,35-44,Low,Social Media,0.001490
2015-01-01 14:47:48,7039873181101168640,Male,<25,Low,News,0.001032
2015-01-01 14:47:49,8623054135838041088,Female,35-44,Medium,News,0.002839
2015-01-01 14:47:49,37479057087338496,Female,>54,Low,News,0.000000
2015-01-01 14:47:52,7781352652481517568,Male,<25,Low,News,0.002756
2015-01-01 14:47:56,5583142175189420032,Female,25-34,Low,Shopping,0.000000
2015-01-01 14:47:56,4442523556315245568,Female,>54,Low,News,0.000000
2015-01-01 14:47:58,5167123535762191360,Female,<25,Medium,Shopping,0.000000
2015-01-01 14:47:58,2098017767056945152,Male,35-44,Medium,Blog,0.001470
2015-01-01 14:47:58,904903707554991104,Female,45-54,Medium,News,0.002347
2015-01-01 14:47:59,4240373587107486720,Male,>54,Low,News,0.001582
2015-01-01 14:47:59,8135255594183792640,Female,35-44,Medium,News,0.001135
2015-01-01 14:48:02,1077129844986484736,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:48:03,53594172400592896,Female,>54,Low,Blog,0.000000
2015-01-01 14:48:05,1077124405534977024,Female,35-44,High,Social Media,0.000000
2015-01-01 14:48:08,1897247298541875200,Female,25-34,Medium,Shopping,0.000000
2015-01-01 14:48:08,2501402451360129024,Female,45-54,High,News,0.000000
2015-01-01 14:48:12,6608445594544048128,Female,<25,Medium,Blog,0.001226
2015-01-01 14:48:12,2071920877980903424,Female,>54,High,News,0.001625
2015-01-01 14:48:16,4576076037719307264,Male,>54,Low,Blog,0.000000
2015-01-01 14:48:18,8454984851396620288,Female,>54,Medium,Shopping,0.001836
2015-01-01 14:48:25,9129196184333165568,Male,<25,High,Shopping,0.002399
2015-01-01 14:48:25,769615023364922368,Female,<25,Medium,News,0.000000
2015-01-01 14:48:26,6945563295554019328,Female,25-34,High,Social Media,0.002967
2015-01-01 14:48:27,1863654597162524672,Male,>54,High,Social Media,0.001706
2015-01-01 14:48:27,2202294064008725504,Male,25-34,Low,Social Media,0.001192
2015-01-01 14:48:33,2636440166911428608,Female,35-44,Low,Shopping,0.000000
2015-01-01 14:48:34,2155681746611056640,Male,<25,Medium,Social Media,0.000000
2015-01-01 14:48:36,6724763207312761856,Female,35-44,Low,News,0.002796
2015-01-01 14:48:41,3876607608310798336,Female,<25,High,Shopping,0.001727
2015-01-01 14:48:42,4889724002987948032,Female,25-34,Medium,Shopping,0.002739
2015-01-01 14:48:42,3985132261090286592,Female,<25,Medium,Social Media,0.002084
2015-01-01 14:48:42,1318499323772503040,Female,35-44,Medium,News,0.002588
2015-01-01 14:48:44,7258598204464279552,Female,25-34,High,News,0.001622
2015-01-01 14:48:44,3292228099413170176,Female,35-44,Medium,Blog,0.001848
2015-01-01 14:48:46,1944775719884829696,Female,25-34,High,Social Media,0.000000
2015-01-01 14:48:49,3579561364759855104,Female,45-54,Medium,Blog,0.002172
2015-01-01 14:48:49,2393221338607861760,Female,35-44,Medium,Social Media,0.002216
2015-01-01 14:48:53,8823677875360365568,Male,25-34,Medium,Social Media,0.001213
2015-01-01 14:48:55,4547462440145347584,Female,35-44,Medium,News,0.000000
2015-01-01 14:48:55,267059147591895040,Female,>54,Medium,Blog,0.000000
2015-01-01 14:48:55,3150915524007422976,Female,35-44,Medium,Social Media,0.000000
2015-01-01 14:48:56,125811444889272320,Female,45-54,Medium,Shopping,0.002787
2015-01-01 14:49:00,8160893420747570176,Male,25-34,High,Social Media,0.001434
2015-01-01 14:49:01,803747241695771648,Female,25-34,High,Shopping,0.002945
2015-01-01 14:49:02,7717902370093693952,Male,<25,Medium,Shopping,0.001647
2015-01-01 14:49:03,2516559582998204416,Male,35-44,Medium,News,0.002044
2015-01-01 14:49:05,6429121140897502208,Female,35-44,Low,Blog,0.000000
2015-01-01 14:49:05,8435915106788781056,Female,35-44,Medium,Social Media,0.001172
2015-01-01 14:49:06,7663676655096947712,Male,25-34,Medium,News,0.000000
2015-01-01 14:49:09,2567111656978993152,Male,25-34,High,News,0.000000
2015-01-01 14:49:09,7741648151507512320,Male,45-54,Medium,News,0.001140
2015-01-01 14:49:10,3245005121934607360,Male,25-34,Low,News,0.000000
2015-01-01 14:49:18,4357360305346028544,Female,35-44,High,Blog,0.000000
2015-01-01 14:49:19,7867352127916808192,Male,<25,High,News,0.000000
2015-01-01 14:49:21,2334290890417839104,Male,>54,Medium,Social Media,0.002032
2015-01-01 14:49:26,8107115425307219968,Male,35-44,Low,News,0.000000
2015-01-01 14:49:27,7438506301606758400,Female,45-54,Medium,Blog,0.001412
2015-01-01 14:49:27,2405089119738086400,Male,35-44,Medium,Social Media,0.000000
2015-01-01 14:49:29,2643648977778739200,Male,<25,Low,News,0.000000
2015-01-01 14:49:33,8583695313518326784,Male,25-34,Low,Shopping,0.000000
2015-01-01 14:49:34,7174055619912954880,Female,>54,Medium,Social Media,0.001850
2015-01-01 14:49:34,5536537183214225408,Female,25-34,Medium,Social Media,0.000000
2015-01-01 14:49:35,5910734373720837120,Female,35-44,Low,News,0.001141
2015-01-01 14:49:35,1122955282584213504,Female,35-44,Medium,Social Media,0.001271
2015-01-01 14:49:35,2781710678759792640,Female,>54,Medium,Social Media,0.001087
2015-01-01 14:49:36,2786143083036008448,Female,45-54,Medium,Shopping,0.000000
2015-01-01 14:49:37,637093823564520448,Female,35-44,Medium,Social Media,0.002696
2015-01-01 14:49:37,1375360987390567424,Male,45-54,High,Shopping,0.000000
2015-01-01 14:49:37,8013829257088798720,Male,25-34,Medium,Shopping,0.002641
2015-01-01 14:49:37,1830921160151097344,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:49:39,8870217719881257984,Male,>54,Low,News,0.001988
2015-01-01 14:49:40,4334663761745853440,Female,35-44,Low,Shopping,0.001713
2015-01-01 14:49:41,21332120392492032,Female,45-54,Medium,Social Media,0.000000
2015-01-01 14:49:43,2031325086859743232,Male,<25,Medium,News,0.000000
2015-01-01 14:49:43,9117535895781750784,Female,<25,Low,News,0.001772
2015-01-01 14:49:46,1221904663471827968,Male,35-44,High,Social Media,0.000000
2015-01-01 14:49:47,4654587495515481088,Male,35-44,Medium,News,0.002691
2015-01-01 14:49:47,7088187483673489408,Female,45-54,Medium,Shopping,0.000000
2015-01-01 14:49:49,2705072569275048960,Female,>54,High,Shopping,0.001169
2015-01-01 14:49:49,8347078219762847744,Female,35-44,Low,Social Media,0.000000
2015-01-01 14:49:50,3485953060561639424,Female,25-34,High,Blog,0.000000
2015-01-01 14:49:53,2202557812181061632,Female,35-44,Medium,Social Media,0.002982
2015-01-01 14:49:53,8662265111323481088,Female,>54,High,News,0.002309
2015-01-01 14:49:54,6204960252003274752,Female,35-44,Medium,Shopping,0.000000
2015-01-01 14:49:57,1696041305330881536,Male,<25,Medium,News,0.001314
2015-01-01 14:49:59,5613196902919212032,Male,25-34,Medium,Shopping,0.002427
2015-01-01 14:50:01,4743231630320798720,Female,>54,Low,Social Media,0.000000
2015-01-01 14:50:01,6309734171544879104,Male,35-44,High,News,0.001709
2015-01-01 14:50:04,1236450002078330880,Female,>54,Medium,Shopping,0.001211
2015-01-01 14:50:05,531843548372294656,Male,25-34,Low,Social Media,0.000000
2015-01-01 14:50:17,5925689479824791552,Female,25-34,Medium,Social Media,0.002318
2015-01-01 14:50:18,7609079721207728128,Female,>54,High,News,0.000000
2015-01-01 14:50:25,1986117196464904192,Female,<25,Medium,Social Media,0.000000
2015-01-01 14:50:25,2819078476591394816,Male,25-34,Low,Social Media,0.001734
2015-01-01 14:50:26,5596343185989033984,Male,45-54,High,Shopping,0.000000
2015-01-01 14:50:27,446933513164986368,Female,45-54,Medium,Shopping,0.000000
2015-01-01 14:50:27,5084128130086916096,Female,<25,Medium,Blog,0.002493
2015-01-01 14:50:28,2740560117968857088,Male,45-54,Low,Shopping,0.001956
2015-01-01 14:50:29,9164528032030087168,Female,45-54,Medium,Social Media,0.000000
2015-01-01 14:50:30,4263690727408959488,Female,45-54,Medium,Social Media,0.000000
2015-01-01 14:50:30,4348734178624301056,Male,35-44,Low,Social Media,0.000000
2015-01-01 14:50:31,7788114686735461376,Female,>54,Medium,Shopping,0.000000
2015-01-01 14:50:32,1355469265135765504,Female,25-34,High,Blog,0.001179
2015-01-01 14:50:32,3859497833479943168,Female,35-44,High,Shopping,0.002237
2015-01-01 14:50:32,5789828821700647936,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:50:37,2690859146436231168,Female,>54,Medium,Blog,0.000000
2015-01-01 14:50:40,976025505517084672,Female,25-34,Medium,News,0.000000
2015-01-01 14:50:40,8968790450095130624,Male,45-54,Low,Shopping,0.000000
2015-01-01 14:50:43,1940983243725419520,Male,35-44,Medium,Shopping,0.002641
2015-01-01 14:50:43,4604070981977880576,Female,35-44,Medium,Shopping,0.000000
2015-01-01 14:50:44,8174700934863723520,Female,>54,High,News,0.000000
2015-01-01 14:50:45,6782704650549704704,Female,45-54,Medium,Social Media,0.000000
2015-01-01 14:50:45,7537173852163358720,Female,45-54,Medium,News,0.000000
2015-01-01 14:50:48,6428911920196096000,Female,<25,Medium,News,0.001220
2015-01-01 14:50:48,7705210913907463168,Male,<25,Medium,Social Media,0.001584
2015-01-01 14:50:51,6239042107669843968,Male,35-44,High,News,0.002628
2015-01-01 14:50:52,8819740454091098112,Female,45-54,High,News,0.000000
2015-01-01 14:50:53,6922085499117533184,Female,>54,Low,News,0.000000
2015-01-01 14:50:56,3452802792256619520,Male,>54,High,Social Media,0.001945
2015-01-01 14:50:59,6244667584084399104,Female,25-34,Medium,Shopping,0.001836
2015-01-01 14:51:00,3089268644552615936,Male,25-34,Low,Shopping,0.000000
2015-01-01 14:51:00,7780744014781377536,Female,45-54,Medium,Social Media,0.002219
2015-01-01 14:51:02,1621106577168694272,Female,35-44,Low,Shopping,0.002451
2015-01-01 14:51:07,4057016516955341824,Male,25-34,Low,News,0.000000
2015-01-01 14:51:08,1358890176245842944,Female,35-44,Medium,Social Media,0.002159
2015-01-01 14:51:09,1898533628786935808,Male,<25,Medium,Shopping,0.001890
2015-01-01 14:51:14,7590910884852136960,Male,35-44,Medium,News,0.000000
2015-01-01 14:51:16,5001178763263595520,Male,45-54,Low,Social Media,0.001765
2015-01-01 14:51:20,4507642073477522432,Female,45-54,Medium,Blog,0.001501
2015-01-01 14:51:20,5326024207824227328,Male,35-44,Low,Social Media,0.002450
2015-01-01 14:51:21,7312169853837312000,Female,>54,Medium,News,0.002841
2015-01-01 14:51:25,4015926017491786752,Female,>54,Medium,Social Media,0.000000
2015-01-01 14:51:25,4471518345889823744,Male,>54,Low,Shopping,0.001436
2015-01-01 14:51:26,2099476765344657408,Female,<25,High,Shopping,0.000000
2015-01-01 14:51:26,1393228368048674816,Female,25-34,Low,Social Media,0.002804
2015-01-01 14:51:27,9144202056036200448,Male,35-44,Low,Shopping,0.000000
2015-01-01 14:51:29,495942093193486336,Male,35-44,Medium,News,0.000000
2015-01-01 14:51:29,1334023303622862848,Female,35-44,Medium,Social Media,0.000000
2015-01-01 14:51:30,7379050440872407040,Female,35-44,Medium,News,0.000000
2015-01-01 14:51:31,555571745768860672,Male,25-34,Medium,Social Media,0.000000
2015-01-01 14:51:34,594071113293932544,Male,45-54,High,Social Media,0.000000
2015-01-01 14:51:36,709864971604221952,Female,25-34,Medium,Social Media,0.001990
2015-01-01 14:51:38,6637803843818065920,Female,<25,Low,Social Media,0.002742
2015-01-01 14:51:42,1523600281559925760,Female,35-44,High,Blog,0.002477
2015-01-01 14:51:43,7489167411956148224,Female,25-34,Medium,News,0.000000
2015-01-01 14:51:44,5010257008195491840,Female,25-34,Medium,Blog,0.000000
2015-01-01 14:51:46,7994209563116059648,Male,25-34,Medium,Shopping,0.001232
2015-01-01 14:51:47,61755900132373504,Female,25-34,Medium,Shopping,0.002824
2015-01-01 14:51:48,3687610146187807744,Male,<25,High,Shopping,0.001339
2015-01-01 14:51:48,2617401167159960576,Female,<25,Medium,Shopping,0.000000
2015-01-01 14:51:51,4250777541869345792,Female,45-54,Medium,Shopping,0.002729
2015-01-01 14:51:57,7923007706116269056,Female,25-34,Medium,Blog,0.001707
2015-01-01 14:51:59,3980561670350826496,Female,>54,Medium,Social Media,0.000000
2015-01-01 14:52:05,6725266059403991040,Male,35-44,Medium,Social Media,0.001083
2015-01-01 14:52:06,1883699054724785152,Female,>54,Low,News,0.001189
2015-01-01 14:52:08,8045554476251606016,Female,35-44,Medium,Blog,0.000000
2015-01-01 14:52:09,3332357585660925952,Female,35-44,Low,News,0.000000
2015-01-01 14:52:12,4147893836006090752,Female,25-34,High,Shopping,0.000000
2015-01-01 14:52:19,5287184499374255104,Male,25-34,Medium,Social Media,0.000000
2015-01-01 14:52:19,2830470280278689792,Male,35-44,Medium,Shopping,0.002771
2015-01-01 14:52:23,3010388581000306688,Female,45-54,High,Shopping,0.000000
2015-01-01 14:52:23,6086520238240946176,Male,45-54,High,Shopping,0.000000
2015-01-01 14:52:25,949463849256194048,Male,45-54,High,Social Media,0.001109
2015-01-01 14:52:25,3742552505235092480,Male,35-44,Low,Social Media,0.001442
2015-01-01 14:52:31,775898277976602624,Male,35-44,High,News,0.001498
2015-01-01 14:52:32,569364135091572736,Female,45-54,Medium,Blog,0.000000
2015-01-01 14:52:33,8050906603308988416,Female,>54,Low,Blog,0.002359
2015-01-01 14:52:34,2527745072893475840,Male,35-44,High,News,0.000000
2015-01-01 14:52:36,6375335682277957632,Female,35-44,Medium,News,0.002366
2015-01-01 14:52:38,9164743666741695488,Female,>54,High,Blog,0.002610
2015-01-01 14:52:45,8389953336445463552,Male,35-44,Medium,Social Media,0.000000
2015-01-01 14:52:45,2866000254334239744,Male,35-44,High,Social Media,0.001769
2015-01-01 14:52:46,598425698656609280,Female,35-44,Low,News,0.000000
2015-01-01 14:52:50,4935591365913467904,Female,45-54,High,Shopping,0.001149
2015-01-01 14:52:51,9033861040550900736,Female,25-34,Low,News,0.000000
2015-01-01 14:52:53,2685489689515486208,Male,<25,Medium,Social Media,0.001002
2015-01-01 14:52:53,5330962214505799680,Male,35-44,Medium,Shopping,0.000000
2015-01-01 14:52:58,8604254616340111360,Male,45-54,High,Social Media,0.000000
2015-01-01 14:53:00,3513370715917452288,Female,<25,High,Blog,0.000000
2015-01-01 14:53:00,8943292201037908992,Female,35-44,Low,Social Media,0.001610
2015-01-01 14:53:00,1890007718823190528,Female,>54,Medium,Shopping,0.001570
2015-01-01 14:53:01,3683248926649230336,Female,45-54,High,Social Media,0.000000
2015-01-01 14:53:04,876997876868585472,Male,35-44,Low,Blog,0.000000
2015-01-01 14:53:05,4527960679663911936,Male,35-44,Medium,Blog,0.000000
2015-01-01 14:53:10,1238162237211305984,Female,25-34,Low,Blog,0.000000
2015-01-01 14:53:17,2110266577295090688,Female,45-54,Medium,Shopping,0.002629
2015-01-01 14:53:18,9154235238001715200,Male,45-54,Medium,Shopping,0.001314
2015-01-01 14:53:20,2868134374298032128,Male,25-34,Medium,Shopping,0.000000
2015-01-01 14:53:21,8718888394852772864,Male,35-44,Low,Shopping,0.002967
2015-01-01 14:53:21,2007506860405834752,Male,35-44,Low,Shopping,0.000000
2015-01-01 14:53:22,4729107334870481920,Female,25-34,Medium,Shopping,0.001079
2015-01-01 14:53:23,4629470226998776832,Female,35-44,Low,Shopping,0.000000
2015-01-01 14:53:24,1423263765989710848,Female,35-44,High,Shopping,0.000000
2015-01-01 14:53:24,6042732216736869376,Female,25-34,Low,Shopping,0.001303
2015-01-01 14:53:27,2749875122024718336,Female,<25,High,Social Media,0.002199
2015-01-01 14:53:28,2007931903202635776,Male,25-34,Medium,Social Media,0.002621
2015-01-01 14:53:28,6524751195023086592,Female,25-34,Medium,Social Media,0.001420
2015-01-01 14:53:29,3538684349933614080,Female,<25,Medium,Social Media,0.000000
2015-01-01 14:53:30,235743546034429952,Female,<25,Low,Shopping,0.002353
2015-01-01 14:53:30,103127363348096000,Male,25-34,Low,News,0.000000
2015-01-01 14:53:31,2031358111201170432,Female,45-54,Medium,Shopping,0.002899
2015-01-01 14:53:33,8187411618189268992,Male,25-34,Medium,Shopping,0.000000
2015-01-01 14:53:35,990819162967747584,Male,>54,Low,Blog,0.000000
2015-01-01 14:53:40,5057390126222355456,Female,<25,High,Shopping,0.002214
2015-01-01 14:53:41,4465481232539205632,Female,25-34,Medium,News,0.002067
2015-01-01 14:53:44,8030602807281441792,Male,35-44,Medium,News,0.000000
2015-01-01 14:53:44,1051238138133714944,Male,25-34,Low,Shopping,0.002866
2015-01-01 14:53:46,6957872963813357568,Male,25-34,Medium,Social Media,0.000000
2015-01-01 14:53:47,5982564836697687040,Female,35-44,Medium,Shopping,0.000000
2015-01-01 14:53:48,502729305199116288,Female,45-54,High,News,0.000000
2015-01-01 14:53:50,6127187125780039680,Female,45-54,Medium,Shopping,0.002080
2015-01-01 14:53:51,8582138206650314752,Male,35-44,Medium,Social Media,0.000000
2015-01-01 14:53:54,5793472593293960192,Female,35-44,High,Blog,0.001597
2015-01-01 14:53:54,5457300214336135168,Female,>54,Low,Blog,0.000000
2015-01-01 14:53:59,6928855701418388480,Male,25-34,High,Shopping,0.002218
2015-01-01 14:54:01,5725358643075630080,Female,45-54,Medium,Blog,0.002924
2015-01-01 14:54:04,5514796351846950912,Female,>54,Low,News,0.002545
2015-01-01 14:54:05,3486945697733357568,Female,35-44,Medium,Social Media,0.001458
2015-01-01 14:54:05,7553292852860099584,Female,45-54,Low,Shopping,0.002243
2015-01-01 14:54:06,5672532480176423936,Female,<25,High,Social Media,0.001287
2015-01-01 14:54:06,4478776808112936960,Male,25-34,High,Shopping,0.000000
2015-01-01 14:54:07,4637672875353987072,Female,>54,Medium,Social Media,0.000000
2015-01-01 14:54:07,2593534210969879552,Male,<25,Low,Blog,0.002218
2015-01-01 14:54:12,7541729248820163584,Male,35-44,High,News,0.001885
2015-01-01 14:54:12,670486134671115264,Male,25-34,High,Social Media,0.000000
2015-01-01 14:54:13,2522091492396349440,Male,>54,Medium,Shopping,0.000000
2015-01-01 14:54:15,3588216370588661760,Male,>54,Low,News,0.000000
2015-01-01 14:54:15,7248845429884875776,Female,35-44,High,Shopping,0.000000
2015-01-01 14:54:16,8311664168880635904,Female,25-34,Low,Shopping,0.000000
2015-01-01 14:54:18,6702890942053524480,Male,35-44,Low,News,0.002161
2015-01-01 14:54:19,8992906065537123328,Female,<25,Medium,Shopping,0.002668
2015-01-01 14:54:25,2750374373180467200,Female,<25,Medium,News,0.000000
2015-01-01 14:54:25,1784025678815048704,Female,35-44,Low,Blog,0.000000
2015-01-01 14:54:31,5175115830406536192,Female,35-44,Medium,Social Media,0.000000
2015-01-01 14:54:35,2377201621009474560,Female,35-44,Low,Shopping,0.002777
2015-01-01 14:54:38,3495270444401106944,Female,>54,High,News,0.002620
2015-01-01 14:54:39,2705569919387918336,Male,<25,Medium,Social Media,0.000000
2015-01-01 14:54:39,4471925232286281728,Female,>54,Low,Shopping,0.002701
2015-01-01 14:54:39,992984058500473856,Female,45-54,Low,Social Media,0.000000
2015-01-01 14:54:40,5875549025601346560,Male,>54,Low,News,0.000000
2015-01-01 14:54:43,5157599095744482304,Female,35-44,Low,News,0.000000
2015-01-01 14:54:44,5986645411716831232,Female,45-54,Medium,News,0.000000
2015-01-01 14:54:44,1148055269556484096,Female,25-34,Low,News,0.000000
2015-01-01 14:54:47,2389227046099617792,Female,>54,Medium,News,0.002058
2015-01-01 14:54:47,1841510930947109888,Female,>54,Low,Shopping,0.001016
2015-01-01 14:54:50,3915678823505816576,Female,<25,Medium,Blog,0.002539
2015-01-01 14:54:51,8808248246726385664,Female,45-54,High,Shopping,0.000000
2015-01-01 14:54:52,3906249268868402176,Female,25-34,Medium,Social Media,0.002768
2015-01-01 14:54:52,3318510623509455872,Female,25-34,Low,Shopping,0.001753
2015-01-01 14:54:56,2887528014421980160,Female,45-54,Medium,News,0.001055
2015-01-01 14:54:56,3580834532090770432,Male,<25,Low,News,0.000000
2015-01-01 14:54:57,7646059402392142848,Female,25-34,High,Shopping,0.002954
2015-01-01 14:54:57,3004495232537596928,Female,>54,High,Shopping,0.000000
2015-01-01 14:55:00,8055682275568963584,Female,35-44,High,Shopping,0.000000
2015-01-01 14:55:01,6191936971354235904,Male,<25,Medium,Shopping,0.000000
2015-01-01 14:55:02,2964541332419705856,Female,45-54,Medium,News,0.000000
2015-01-01 14:55:02,1682526831686763520,Male,>54,Low,Social Media,0.000000
2015-01-01 14:55:03,3104149854409405440,Female,<25,Medium,News,0.000000
2015-01-01 14:55:05,3259344247601641472,Female,45-54,Medium,News,0.000000
2015-01-01 14:55:05,3077088538843374592,Female,>54,Low,Shopping,0.000000
2015-01-01 14:55:05,7004313914410391552,Female,35-44,Medium,Shopping,0.001122
2015-01-01 14:55:06,1837502508763171840,Female,35-44,Medium,Blog,0.002802
2015-01-01 14:55:06,2611022921413275648,Female,35-44,Low,Social Media,0.001786
2015-01-01 14:55:07,6370463303401945088,Female,25-34,Medium,News,0.000000
2015-01-01 14:55:08,1074553441274296320,Male,35-44,Medium,Blog,0.000000
2015-01-01 14:55:10,7473747009933018112,Female,25-34,High,Shopping,0.002323
2015-01-01 14:55:11,7163771066651803648,Female,25-34,Medium,Social Media,0.002383
2015-01-01 14:55:11,8412740451502886912,Female,45-54,High,Shopping,0.001315
2015-01-01 14:55:13,8928970949427441664,Female,45-54,Medium,Social Media,0.000000
2015-01-01 14:55:13,2614672593921564672,Male,45-54,Medium,Social Media,0.000000
2015-01-01 14:55:15,2946036330457650176,Male,<25,Medium,News,0.000000
2015-01-01 14:55:17,534767150806984704,Male,35-44,Medium,News,0.000000
2015-01-01 14:55:17,58855118621489152,Male,>54,Low,Social Media,0.000000
2015-01-01 14:55:18,3094924378862839808,Male,25-34,Low,News,0.001945
2015-01-01 14:55:21,6142069959530593280,Female,<25,High,Blog,0.000000
2015-01-01 14:55:21,7029862380596910080,Female,35-44,High,Shopping,0.000000
2015-01-01 14:55:24,432544168594771968,Female,<25,Medium,Social Media,0.002198
2015-01-01 14:55:26,5885654990184954880,Female,<25,Medium,Blog,0.000000
2015-01-01 14:55:26,841077860960384000,Female,>54,Low,Shopping,0.001357
2015-01-01 14:55:26,3821917125138731008,Female,>54,Medium,Social Media,0.000000
2015-01-01 14:55:27,5601525208941431808,Female,25-34,Medium,Social Media,0.000000
2015-01-01 14:55:28,962124228608072704,Male,25-34,Low,Social Media,0.002735
2015-01-01 14:55:28,9052387925506575360,Female,35-44,Medium,Social Media,0.000000
2015-01-01 14:55:29,4697951350225410048,Female,25-34,Low,News,0.002231
2015-01-01 14:55:29,7786197627554739200,Male,35-44,Medium,Blog,0.000000
2015-01-01 14:55:29,6855209596579984384,Female,25-34,High,Shopping,0.000000
2015-01-01 14:55:30,4740940154634290176,Female,25-34,Low,News,0.002459
2015-01-01 14:55:34,6313413717209924608,Female,35-44,High,Social Media,0.002447
2015-01-01 14:55:35,67065095492231168,Female,<25,Low,Blog,0.000000
2015-01-01 14:55:36,246599319315810304,Female,<25,Medium,Shopping,0.000000
2015-01-01 14:55:38,7559569794416397312,Female,>54,Low,Shopping,0.000000
2015-01-01 14:55:41,8223364345421360128,Female,25-34,Medium,News,0.000000
2015-01-01 14:55:43,3505751081331218432,Female,25-34,High,News,0.002449
2015-01-01 14:55:44,8983479170209139712,Male,<25,Medium,Shopping,0.000000
2015-01-01 14:55:45,7802835605234799616,Female,35-44,Medium,News,0.001218
2015-01-01 14:55:48,2194491524624232448,Female,45-54,High,News,0.002226
2015-01-01 14:55:49,8784819711282606080,Female,25-34,Medium,Shopping,0.000000
2015-01-01 14:55:51,8368186837163314176,Male,25-34,Medium,Social Media,0.002766
2015-01-01 14:55:52,5428447052239265792,Female,25-34,Medium,News,0.000000
2015-01-01 14:55:56,8311887272796196864,Female,25-34,Medium,Social Media,0.000000
2015-01-01 14:55:56,6132853825833362432,Female,25-34,Low,Social Media,0.000000
2015-01-01 14:56:00,5317113142867530752,Female,45-54,Low,Shopping,0.002159
2015-01-01 14:56:02,2449505608367385600,Male,45-54,Low,News,0.000000
2015-01-01 14:56:04,2068254334525403136,Female,45-54,Low,Social Media,0.000000
2015-01-01 14:56:05,5522410184543639552,Female,>54,Medium,News,0.000000
2015-01-01 14:56:05,3304333805893523456,Male,35-44,Medium,News,0.000000
